playerID,nameFirst,nameLast,nameGiven
hathahi01,Hilly,Hathaway,Hillary Houston
hathara01,Ray,Hathaway,Ray Wilson
hathast01,Steve,Hathaway,Steven Ryland
hatlema01,Marcus,Hatley,Marcus Allen
hattecl01,Clyde,Hatter,Clyde Melno
hattejo01,Joe,Hatten,Joseph Hilarian
hattesc01,Scott,Hatteberg,Scott Allen
hattijo01,John,Hattig,John Duane
hattogr01,Grady,Hatton,Grady Edgebert
haugear01,Arthur,Hauger,John Arthur
haughch01,Chris,Haughey,Christopher Francis
haughga01,Gary,Haught,Gary Allen
haugsph01,Phil,Haugstad,Philip Donald
hausear01,Arnold,Hauser,Arnold George
hausejo01,Joe,Hauser,Joseph John
hausmcl01,Clem,Hausmann,Clemens Ray
hausmge01,George,Hausmann,George John
hausmto01,Tom,Hausman,Thomas Matthew
hautzch01,Charlie,Hautz,Charles A.
havenbr01,Brad,Havens,Bradley David
hawblry01,Ryan,Hawblitzel,Ryan Wade
hawesbi01,Bill,Hawes,William Hildreth
hawesro01,Roy,Hawes,Roy Lee
hawkebi01,Bill,Hawke,William Victor
hawked01,Ed,Hawk,Edward
hawketh01,Thorny,Hawkes,Thorndike Proctor
hawkian01,Andy,Hawkins,Melton Andrew
hawkila01,LaTroy,Hawkins,LaTroy
hawkiwy01,Wynn,Hawkins,Wynn Firth
hawksbl01,Blake,Hawksworth,Blake Edward
hawksch01,Chicken,Hawks,Nelson Louis
hawlepi01,Pink,Hawley,Emerson Pink
hawlesc01,Marvin,Hawley,Marvin Hiram
haworho01,Howie,Haworth,Homer Harold
hawpebr01,Brad,Hawpe,Bradley Bonte
haydeha01,Hal,Haydel,John Harold
haydeja01,Jack,Hayden,John Francis
haydele01,Lefty,Hayden,Eugene Franklin
hayesbe01,Ben,Hayes,Ben Joseph
hayesbi01,Bill,Hayes,William Ernest
hayesbr01,Brett,Hayes,Brett Gregory
hayesch01,Charlie,Hayes,Charles Dewayne
hayesdr01,Drew,Hayes,Andrew Trent
hayesfr01,Frankie,Hayes,Franklin Witman
hayesja01,Jackie,Hayes,John J.
hayesja02,Jackie,Hayes,Minter Carney
hayesji01,Jim,Hayes,James Millard
hayesmi01,John,Hayes,John Edward
hayesvo01,Von,Hayes,Von Francis
hayhudi01,Dirk,Hayhurst,Dirk Von
haynefr01,Fred,Hayner,Fred Ames
haynehe01,Heath,Haynes,Heath Burnett
hayneji01,Jimmy,Haynes,Jimmy Wayne
haynejo01,Joe,Haynes,Joseph Walton
haynena01,Nathan,Haynes,Nathan Raymond Quinn
haywara01,Ray,Hayward,Raymond Alton
haywobi01,Bill,Haywood,William Kiernan
haywora01,Ray,Hayworth,Raymond Hall
haywore01,Red,Hayworth,Myron Claude
hazelje01,Jeremy,Hazelbaker,Jeremy Philip
hazewdr01,Drungo,Hazewood,Drungo LaRue
hazlebo01,Bob,Hazle,Robert Sidney
hazledo01,Doc,Hazelton,Willard Carpenter
headed01,Ed,Head,Edward Marvin
headje01,Jerad,Head,Jerad Lee
headlch01,Chase,Headley,Chase Jordan
headra01,Ralph,Head,Ralph
healeto01,Tom,Healey,Thomas F.
healyfr01,Francis,Healy,Francis Xavier Paul
healyfr02,Fran,Healy,Francis Xavier
healyjo01,Egyptian,Healy,John J.
healyry01,Ryon,Healy,Ryon Christopher
healyth01,Thomas,Healy,Thomas Fitzgerald
heanean01,Andrew,Heaney,Andrew M.
heardch01,Charlie,Heard,Charles
heardja01,Jay,Heard,Jehosie
hearnbu01,Bunny,Hearn,Charles Bunn
hearnbu02,Bunny,Hearn,Elmer Lafayette
hearned01,Ed,Hearne,Edmund
hearned02,Ed,Hearn,Edward John
hearnhu01,Hughie,Hearne,Hugh Joseph
hearnji01,Jim,Hearn,James Tolbert
hearrje01,Jeff,Hearron,Jeffrey Vernon
heathbi01,Bill,Heath,William Chris
heathcl01,Cliff,Heathcote,Clifton Earl
heathde01,Deunte,Heath,Deunte Raymon
heathje01,Jeff,Heath,John Geoffrey
heathje02,Jeff,Heathcock,Ronald Jeffrey
heathke01,Kelly,Heath,Kelly Mark
heathmi01,Mickey,Heath,Minor Wilson
heathmi02,Mike,Heath,Michael Thomas
heathmi03,Mike,Heathcott,Michael Joseph
heathsl01,Slade,Heathcott,Zachary Slade
heathsp01,Spencer,Heath,Spencer Paul
heathto01,Tommy,Heath,Thomas George
heatone01,Neal,Heaton,Neal
heaveda01,Dave,Heaverlo,David Wallace
heberwa01,Wally,Hebert,Wallace Andrew
hebneri01,Richie,Hebner,Richard Joseph
hebsobr01,Bryan,Hebson,Bryan McCall
hechaad01,Adeiny,Hechavarria,Adeiny
hechimi01,Mike,Hechinger,Michael Vincent
heckegu01,Guy,Hecker,Guy Jackson
hedgeau01,Austin,Hedges,Austin Charles
hedgpha01,Harry,Hedgpeth,Harry Malcolm
hedlumi01,Mike,Hedlund,Michael David
heepda01,Danny,Heep,Daniel William
heffebe01,Bert,Heffernan,Bertram Alexander
heffnbo01,Bob,Heffner,Robert Frederic
heffndo01,Don,Heffner,Donald Henry
heflibr01,Bronson,Heflin,Bronson Wayne
heflira01,Randy,Heflin,Randolph Rutherford
hefneje01,Jeremy,Hefner,Jeremy Scott
heganji01,Jim,Hegan,James Edward
heganmi01,Mike,Hegan,James Michael
hegmabo01,Bob,Hegman,Robert Hilmer
hehlja01,Jake,Hehl,Herman Charles
heideja01,Jack,Heidemann,Jack Seale
heidrem01,Emmet,Heidrick,R Emmet
heifefr01,Frank,Heifer,Franklin
heilblo99,Louie,Heilbroner,Louis Wilbur
heilech01,Chink,Heileman,John George
heilmaa01,Aaron,Heilman,Aaron Michael
heilmha01,Harry,Heilmann,Harry Edwin
heimafr01,Fred,Heimach,Frederick Amos
heimugo01,Gorman,Heimueller,Gorman John
heimva01,Val,Heim,Val Raymond
heinebu01,Bud,Heine,William Henry
heinkdo01,Don,Heinkel,Donald Elliott
heintch01,Chris,Heintz,Christopher John
heintke01,Ken,Heintzelman,Kenneth Alphonse
heintto01,Tom,Heintzelman,Thomas Kenneth
heinzja01,Jack,Heinzman,John Peter
heisebo01,Bob,Heise,Robert Lowell
heisech01,Chris,Heisey,Chris J.
heisecl01,Clarence,Heise,Clarence Edward
heiseji01,Jim,Heise,James Edward
heiseri01,Rick,Heiserman,Richard Michael
heisero01,Roy,Heiser,Leroy Barton
heismcr01,Crese,Heismann,Christian Ernst
heistal01,Al,Heist,Alfred Michael
heitmha01,Harry,Heitmann,Henry Anton
heitmhe01,Heinie,Heitmuller,William Frederick
heldme01,Mel,Held,Melvin Nicholas
heldwo01,Woodie,Held,Woodson George
helfaer01,Eric,Helfand,Eric James
helfha01,Hank,Helf,Henry Hartz
helfrty01,Ty,Helfrich,Emory Wilbur
hellebe01,Ben,Heller,Benjamin
helli01,,Hellings,
hellije01,Jeremy,Hellickson,Jeremy Robert
helliri01,Rick,Helling,Ricky Allen
hellmto01,Tony,Hellman,Anthony Joseph
hellwjo01,Johnny,Hellweg,Johnny David
helmbho01,Horace,Helmbold,Horace Willing
helmsto01,Tommy,Helms,Tommy Vann
helmswe01,Wes,Helms,Wesley Ray
heltoto01,Todd,Helton,Todd Lynn
heltzhe01,Heinie,Heltzel,William Wade
hemanru01,Russ,Heman,Russell Frederick
hembrhe01,Heath,Hembree,Richard Heath
hemined01,Ed,Hemingway,Edson Marshall
hemmige01,George,Hemming,George Earl
hemonro99,Roland,Hemond,Roland
hemonsc01,Scott,Hemond,Scott Mathew
hempdu01,Ducky,Hemp,William H.
hemphbr01,Bret,Hemphill,Bret Ryan
hemphch01,Charlie,Hemphill,Charles Judson
hemphfr01,Frank,Hemphill,Frank Vernon
hemslro01,Rollie,Hemsley,Ralston Burdett
hemusso01,Solly,Hemus,Solomon Joseph
hendebe01,Bernie,Henderson,Bernard
hendebi01,Bill,Henderson,William Maxwell
hendebi99,Bill,Henderson,William C.
hendeda01,Dave,Henderson,David Lee
hendeed01,Ed,Henderson,Edward J.
hendeha01,Hardie,Henderson,James Harding
hendeji01,Jim,Henderson,James Duffy
hendejo01,Joe,Henderson,Joseph Lee
hendeke01,Ken,Henderson,Kenneth Joseph
henderi01,Rickey,Henderson,Rickey Nelson Henley
hendero01,Rod,Henderson,Rodney Wood
hendest01,Steve,Henderson,Steven Curtis
hendlbo01,Bob,Hendley,Charles Robert
hendrbe01,Ben,Hendrickson,Benjamin John
hendrcl01,Claude,Hendrix,Claude Raymond
hendrdo01,Don,Hendrickson,Donald William
hendred01,Ed,Hendricks,Edward
hendrel01,Elrod,Hendricks,Elrod Jerome
hendrge01,George,Hendrick,George Andrew
hendrha01,Harvey,Hendrick,Harvey
hendrja01,Jack,Hendricks,John Charles
hendrky01,Kyle,Hendricks,Kyle Christian
hendrli01,Liam,Hendriks,Liam Johnson
hendrma01,Mark,Hendrickson,Mark Allan
hendrti01,Tim,Hendryx,Timothy Green
hengeda01,Dave,Hengel,David Lee
hengled99,Ed,Hengel,Edward Siegfried
henglmo01,Moxie,Hengel,Emery J.
heniola01,Lafayette,Henion,Lafayette Marion
henketo01,Tom,Henke,Thomas Anthony
henlebo01,Bob,Henley,Robert Clifton
henlega01,Gail,Henley,Gail Curtice
henlewe01,Weldon,Henley,Weldon
henlibu01,Butch,Henline,Walter John
hennebr01,Brad,Hennessey,Brad Martin
hennege01,George,Hennessey,George
hennele01,Les,Hennessy,Lester Baker
hennemi01,Mike,Henneman,Michael Alan
hennipe01,Pete,Henning,Ernest Herman
henniph01,Phil,Hennigan,Phillip Winston
hennira01,Randy,Hennis,Randall Philip
henniri01,Rick,Henninger,Richard Lee
hennse01,Sean,Henn,Sean Michael
henribo01,Bobby,Henrich,Robert Edward
henrifr01,Fritz,Henrich,Frank Wilde
henriol01,Olaf,Henriksen,Olaf
henrios01,Oscar,Henriquez,Oscar Eduardo
henrito01,Tommy,Henrich,Thomas David
henrybi01,Bill,Henry,William Rodman
henrybi02,Bill,Henry,William Francis
henrybu01,Butch,Henry,Floyd Bluford
henrydo01,Doug,Henry,Richard Douglas
henrydu01,Dutch,Henry,Frank John
henrydw01,Dwayne,Henry,Dwayne Allen
henryea01,Earl,Henry,Earl Clifford
henryge01,George,Henry,George Washington
henryji01,Jim,Henry,James Francis
henryjo01,John,Henry,John Michael
henryjo02,John,Henry,John Park
henryro01,Ron,Henry,Ronald Baxter
henrysn01,Snake,Henry,Frederick Marshall
henshro01,Roy,Henshaw,Roy Kniklebine
hensiph01,Phil,Hensiek,Philip Frank
henslch01,Chuck,Hensley,Charles Floyd
henslcl01,Clay,Hensley,Clayton Allen
henslma01,Matt,Hensley,Matthew Davis
hensodr01,Drew,Henson,Drew Daniel
hentgpa01,Pat,Hentgen,Patrick George
heplebi01,Bill,Hepler,William Lewis
herbeer01,Ernie,Herbert,Earn Albert
herbefr01,Fred,Herbert,Frederick
herbera01,Ray,Herbert,Raymond Ernest
herbero01,Ron,Herbel,Ronald Samuel
heredfe01,Felix,Heredia,Felix
heredgi01,Gil,Heredia,Gilbert
heredgu01,Guillermo,Heredia,Guillermo
heredub01,Ubaldo,Heredia,Ubaldo Jose
heredwi01,Wilson,Heredia,Wilson
hergema01,Matt,Herges,Matthew Tyler
hermaal01,Al,Hermann,Albert Bartel
hermaar01,Art,Herman,Arthur
hermaba01,Babe,Herman,Floyd Caves
hermabi01,Billy,Herman,William Jennings Bryan
hermach01,Chad,Hermansen,Chad Bruce
hermadu01,Dustin,Hermanson,Dustin Michael
hermage01,Gene,Hermanski,Eugene Victor
hermije01,Jeremy,Hermida,Jeremy Ryan
hermore01,Remy,Hermoso,Angel Remigio
hernaad01,Adrian,Hernandez,Adrian R.
hernaal01,Alex,Hernandez,Alexander
hernaan01,Anderson,Hernandez,Anderson Mejia
hernaca01,Carlos,Hernandez,Carlos Alberto
hernaca02,Carlos,Hernandez,Carlos Eduardo
hernaca03,Carlos,Hernandez,Carlos Enrique
hernace01,Cesar,Hernandez,Cesar Dario
hernace02,Cesar,Hernandez,Cesar Augusto
hernach01,Chico,Hernandez,Salvador Jose
hernada01,David,Hernandez,David Jose
hernadi01,Diory,Hernandez,Diory
hernaen01,Enzo,Hernandez,Enzo Octavio
hernaen02,Enrique,Hernandez,Enrique J.
hernaev01,Evelio,Hernandez,Gregorio Evelio
hernafe01,Fernando,Hernandez,Fernando
hernafe02,Felix,Hernandez,Felix Abraham
hernafe03,Fernando,Hernandez,Fernando
hernago01,Gorkys,Hernandez,Gorkys Gustavo
hernaja01,Jackie,Hernandez,Jacinto
hernaje01,Jesus,Hernaiz,Jesus Rafael
hernaje02,Jeremy,Hernandez,Jeremy Stuart
hernajo01,Jose,Hernandez,Jose Antonio
hernake01,Keith,Hernandez,Keith
hernale01,Leo,Hernandez,Leonardo Jesus
hernali01,Livan,Hernandez,Eisler Livan
hernalu01,Luis,Hernandez,Luis Armando
hernama01,Manny,Hernandez,Manuel Antonio
hernama02,Marco,Hernandez,Marco Antonio
hernami01,Michel,Hernandez,Michel
hernaor01,Orlando,Hernandez,Orlando P.
hernaos01,Oscar,Hernandez,Oscar Eduardo
hernape01,Pete,Hernandez,Pedro Julio Montas
hernape02,Pedro,Hernandez,Pedro Michel
hernara01,Ramon,Hernandez,Ramon
hernara02,Ramon,Hernandez,Ramon Jose
hernaro01,Roberto,Hernandez,Roberto Manuel
hernaru01,Rudy,Hernandez,Rudolph Albert
hernaru02,Rudy,Hernandez,Rodolfo
hernaru03,Runelvys,Hernandez,Runelvys Antonio
hernate01,Teoscar,Hernandez,Teoscar Jose
hernato01,Toby,Hernandez,Tobias Rafael
hernawi01,Willie,Hernandez,Guillermo
hernaxa01,Xavier,Hernandez,Francis Xavier
hernayo01,Yoel,Hernandez,Yoel Alejandro
herndda01,David,Herndon,Kenneth David
herndju01,Junior,Herndon,Harry Francis
herndla01,Larry,Herndon,Larry Darnell
hernoto01,Tom,Hernon,Thomas H.
herreal01,Alex,Herrera,Alexander Jose
herrebo01,Bobby,Herrera,Procopio
herred01,Joseph,Herr,Joseph
herreda01,Danny,Herrera,Daniel Ray
herredi01,Dilson,Herrera,Dilson Jose
herreel01,Elian,Herrera,Elian
herrejo01,Jose,Herrera,Jose Concepcion
herrejo02,Jose,Herrera,Jose Ramon
herrejo03,Jonathan,Herrera,Jonathan Alejandro
herreke01,Kelvin,Herrera,Kelvin De Jesus
herremi01,Mike,Herrera,Ramon
herreod01,Odubel,Herrera,David Odubel
herrepa01,Pancho,Herrera,Juan Francisco
herrewa01,Walt,Herrell,Walter William
herreyo01,Yoslan,Herrera,Yoslan
herriar01,Art,Herring,Arthur L.
herribi01,Bill,Herring,William Francis
herrihe01,Herb,Herring,Herbert Lee
herrile01,Lefty,Herring,Silas Clarke
herrito01,Tom,Herrin,Thomas Edward
herritr01,Troy,Herriage,William Troy
herrmch01,Chris,Herrmann,Christopher Ryan
herrmed01,Ed,Herrmann,Edward Martin
herrmfr01,Frank,Herrmann,Frank Joseph
herrmle01,Leroy,Herrmann,Leroy George
herrmma01,Marty,Herrmann,Martin John
herrnjo01,John,Herrnstein,John Ellett
herrsri01,Rick,Herrscher,Richard Franklin
herrto01,Tom,Herr,Thomas Mitchell
hershea01,Earl,Hersh,Earl Walter
hershfr01,Frank,Hershey,Frank
hershmi01,Mike,Hershberger,Norman Michael
hershor01,Orel,Hershiser,Orel Leonard
hershwi01,Willard,Hershberger,Willard McKee
hertwne01,Neal,Hertweck,Neal Charles
hertzst01,Steve,Hertz,Stephen Allan
herzobu01,Buck,Herzog,Charles Lincoln
herzowh01,Whitey,Herzog,Dorrel Norman Elvert
heskejo01,Joe,Hesketh,Joseph Thomas
hessege01,George,Hesselbacher,George Edward
hesslke01,Keith,Hessler,Keith Alexander
hessmmi01,Mike,Hessman,Michael Steven
hessot01,Otto,Hess,Otto C.
hessto01,Tom,Hess,Thomas Joseph
hestejo01,John,Hester,John Graves
hestela01,Larry,Hesterfer,Lawrence
hestoch01,Chris,Heston,Christopher L.
hetkijo01,Johnny,Hetki,John Edward
hetligu01,Gus,Hetling,August Julius
hetzeer01,Eric,Hetzel,Eric Paul
heubege01,George,Heubel,George A.
heussed01,Ed,Heusser,Edward Burlton
hevinjo01,Johnnie,Heving,John Aloysius
hevinjo02,Joe,Heving,Joseph William
hewetwa99,Walter,Hewett,Walter F.
hewitja01,Jake,Hewitt,Charles Jacob
heydegr01,Greg,Heydeman,Gregory George
heydomi01,Mike,Heydon,Marion Edward
heywaja01,Jason,Heyward,Jason Alias
hiattja01,Jack,Hiatt,Jack E.
hiattph01,Phil,Hiatt,Philip Farrell
hibbagr01,Greg,Hibbard,James Gregory
hibbajo01,John,Hibbard,John Denison
hibbsji01,Jim,Hibbs,James Kerr
hickebr01,Bryan,Hickerson,Bryan David
hickeed01,Eddie,Hickey,Edward Arthur
hickeja01,Jack,Hickey,John William
hickeji01,Jim,Hickey,James Robert
hickeke01,Kevin,Hickey,Kevin John
hickemi01,Mike,Hickey,Michael Francis
hickmch01,Charlie,Hickman,Charles Taylor
hickmer01,Ernie,Hickman,Ernest P.
hickmje01,Jesse,Hickman,Jesse Owens
hickmji01,Jim,Hickman,David James
hickmji02,Jim,Hickman,James Lucius
hicksaa01,Aaron,Hicks,Aaron Michael
hicksbr01,Brandon,Hicks,Brandon Ryan
hicksbu01,Buddy,Hicks,Clarence Walter
hicksji01,Jim,Hicks,James Edward
hicksjo01,Joe,Hicks,William Joseph
hicksjo02,John,Hicks,John Austin
hicksna01,Nat,Hicks,Nathan Woodhull
hidalri01,Richard,Hidalgo,Richard Jose
hietpjo01,Joe,Hietpas,Joseph Carl
higbeki01,Kirby,Higbe,Walter Kirby
higbema01,Mahlon,Higbee,Mahlon Jesse
higby01,,Higby,
higdobi01,Bill,Higdon,William Travis
higgibi01,Bill,Higgins,William Edward
higgibo01,Bob,Higgins,Robert Stone
higgibo02,Bobby,Higginson,Robert Leigh
higgide01,Dennis,Higgins,Dennis Dean
higgied01,Eddie,Higgins,Thomas Edward
higgiir01,Irv,Higginbotham,Irving Clinton
higgike01,Kevin,Higgins,Kevin Wayne
higgima01,Mark,Higgins,Mark Douglas
higgipi01,Pinky,Higgins,Michael Franklin
highadi01,Dick,Higham,Richard
highan01,Andy,High,Andrew Aird
highch01,Charlie,High,Charles Edwin
highed01,Ed,High,Edward Thomas
highhu01,Hugh,High,Hugh Jenkin
higuete01,Teddy,Higuera,Teodoro Valenzuela
hilanjo01,John,Hiland,John William
hilchwh01,Whitey,Hilcher,Walter Frank
hilde01,,Hillebrand,
hildege01,George,Hildebrand,George Albert
hildeor01,Oral,Hildebrand,Oral Clyde
hildepa01,Palmer,Hildebrand,Palmer Marion
hilgeto01,Tom,Hilgendorf,Thomas Eugene
hiljuer01,Erik,Hiljus,Erik Kristian
hillaa01,Aaron,Hill,Aaron Walter
hillbe01,Belden,Hill,Belden L.
hillbi01,Bill,Hill,William Cicero
hillbo01,Bobby,Hill,William Robert
hillca01,Carmen,Hill,Carmen Proctor
hillda01,Dave,Hill,David Burnham
hilldo01,Donnie,Hill,Donald Earl
hillech01,Chuck,Hiller,Charles Joseph
hilleed01,Ed,Hilley,Edward Garfield
hillefr01,Frank,Hiller,Frank Walter
hilleho01,Homer,Hillebrand,Homer Hiller Henry
hilleho02,Hob,Hiller,Harvey Max
hillejo01,John,Hiller,John Frederick
hillesh01,Shawn,Hillegas,Shawn Patrick
hillesh02,Shea,Hillenbrand,Shea Matthew
hillga01,Garry,Hill,Garry Alton
hillgl01,Glenallen,Hill,Glenallen
hillhe01,Herbert,Hill,Herbert Lee
hillhe02,Herman,Hill,Herman Alexander
hillhu01,Hunter,Hill,Hunter Benjamin
hillhu02,Hugh,Hill,Hugh Ellis
hillima01,Mack,Hillis,Malcolm David
hillje01,Jesse,Hill,Jesse Terrill
hillje02,Jeremy,Hill,Jeremy Dee
hillke01,Ken,Hill,Kenneth Wade
hillko01,Koyie,Hill,Koyie Dolan
hillma01,Marc,Hill,Marc Kevin
hillmda01,Dave,Hillman,Darius Dutton
hillmer01,Eric,Hillman,John Eric
hillmi01,Milt,Hill,Milton Giles
hillmtr99,Trey,Hillman,Thomas Brad
hillol01,Oliver,Hill,Oliver Clinton
hillpe99,Pete,Hill,John Preston
hillre01,Red,Hill,Clifford Joseph
hillri01,Rich,Hill,Richard Joseph
hillsh01,Shawn,Hill,Shawn Richard
hillst01,Steven,Hill,Steven Douglas
hillta01,Taylor,Hill,David Taylor
hillypa01,Pat,Hilly,William Edward
hilsech01,Charlie,Hilsey,Charles T.
hiltoda01,Dave,Hilton,John David
hiltoho01,Howard,Hilton,Howard James
himesja01,Jack,Himes,John Herby
himslve99,Vedie,Himsl,Avitus Bernard
hinchaj01,A. J.,Hinch,Andrew Jay
hinchbi01,Bill,Hinchman,William White
hinchbr01,Brett,Hinchliffe,Brett
hinchha01,Harry,Hinchman,Harry Sibley
hinckmi01,Mike,Hinckley,Michael David
hindssa01,Sam,Hinds,Samuel Russell
hineshu01,Hunkey,Hines,Henry Fred
hinesmi01,Mike,Hines,Michael P.
hinespa01,Paul,Hines,Paul Aloysius
hinklgo01,Gordie,Hinkle,Daniel Gordon
hinojda01,Dalier,Hinojosa,Dalier
hinridu01,Dutch,Hinrichs,William Louis
hinripa01,Paul,Hinrichs,Paul Edwin
hinshal01,Alex,Hinshaw,Alexander Omar
hinshge01,George,Hinshaw,George Addison
hinsker01,Eric,Hinske,Eric Scott
hinslje01,Jerry,Hinsley,Jerry Dean
hinsopa01,Paul,Hinson,James Paul
hintoch01,Chuck,Hinton,Charles Edward
hintojo01,John,Hinton,John Robert
hintori01,Rich,Hinton,Richard Michael
hinzoto01,Tommy,Hinzo,Thomas Lee
hippahe01,Herb,Hippauf,Herbert August
hirshja01,Jason,Hirsh,Jason Michael
hiserge01,Gene,Hiser,Gene Taylor
hislela01,Larry,Hisle,Larry Eugene
hisneha01,Harley,Hisner,Harley Parnell
hitchbi01,Billy,Hitchcock,William Clyde
hitchji01,Jim,Hitchcock,James Franklin
hitchst01,Sterling,Hitchcock,Sterling Alex
hittbr01,Bruce,Hitt,Bruce Smith
hittlll01,Lloyd,Hittle,Lloyd Eldon
hittro01,Roy,Hitt,Roy Wesley
hoagmy01,Myril,Hoag,Myrill Oliver
hoakdo01,Don,Hoak,Donald Albert
hobaued01,Ed,Hobaugh,Edward Russell
hobbigl01,Glen,Hobbie,Glen Frederick
hobbsbi01,Bill,Hobbs,William Lee
hobbsjo01,John,Hobbs,John Douglas
hoblidi01,Dick,Hoblitzell,Richard Carleton
hobsobu01,Butch,Hobson,Clell Lavern
hochelu01,Luke,Hochevar,Luke Anthony
hochha01,Harry,Hoch,Harry Keller
hockech01,Chuck,Hockenbery,Charles Marion
hocked01,Ed,Hock,Edward Francis
hockege01,George,Hockette,George Edward
hockeor01,Oris,Hockett,Oris Leon
hockide01,Denny,Hocking,Dennis Lee
hodapjo01,Johnny,Hodapp,Urban John
hoderme01,Mel,Hoderlein,Melvin Anthony
hodesch01,Charlie,Hodes,Charles
hodgebe01,Bert,Hodges,Edward Burton
hodgeed01,Ed,Hodge,Ed Oliver
hodgegi01,Gil,Hodges,Gilbert Raymond
hodgego01,Gomer,Hodge,Harold Morris
hodgeke01,Kevin,Hodges,Kevin Jon
hodgero01,Ron,Hodges,Ronald Wray
hodgesh01,Shovel,Hodge,Clarence Clemet
hodgetr01,Trey,Hodges,Trey Alan
hodgira01,Ralph,Hodgin,Elmer Ralph
hodgspa01,Paul,Hodgson,Paul Joseph Denis
hodkeel01,Eli,Hodkey,Aloysius Joseph
hodnech01,Charlie,Hodnett,Charles
hodsoge01,George,Hodson,George S.
hoeftbi01,Billy,Hoeft,William Frederick
hoelsar01,Art,Hoelskoetter,Arthur William
hoernjo01,Joe,Hoerner,Joseph Walter
hoersle01,Lefty,Hoerst,Frank Joseph
hoeslj01,L. J.,Hoes,Jerome O'Bryan
hoeyfr99,Fred,Hoey,Frederick Chamberlain
hoeyja01,Jack,Hoey,John Bernard
hoeyja02,Jim,Hoey,James Urban
hoffch01,Red,Hoff,Chester Cornelius
hoffebi01,Bill,Hoffer,William Leopold
hoffest01,Stew,Hofferth,Stewart Edward
hoffmbi01,Bill,Hoffman,William Joseph
hoffmda01,Danny,Hoffman,Daniel John
hoffmdu01,Dutch,Hoffman,Clarence Casper
hoffmfr01,Frank,Hoffman,Frank Jacob
hoffmgl01,Glenn,Hoffman,Glenn Edward
hoffmgu01,Guy,Hoffman,Guy Alan
hoffmhi01,Sonny,Hoffman,William A.
hoffmiz01,Izzy,Hoffman,Harry Camp
hoffmja01,Jamie,Hoffmann,Jamie Richard
hoffmje01,Jesse,Hoffmeister,Jesse H.
hoffmje02,Jeff,Hoffman,Jeffrey Robert
hoffmjo01,John,Hoffman,John Edward
hoffmla01,Larry,Hoffman,Lawrence Charles
hoffmra01,Ray,Hoffman,Raymond Lamont
hoffmte01,Tex,Hoffman,Edward Adolph
hoffmtr01,Trevor,Hoffman,Trevor William
hoffojo01,John,Hofford,John William
hoffpja01,Jarrett,Hoffpauir,Jarrett Lee
hoffpmi01,Micah,Hoffpauir,James Micah
hofmabo01,Bobby,Hofman,Robert George
hofmafr01,Fred,Hofmann,Fred
hofmaso01,Solly,Hofman,Arthur Frederick
hoganed01,Eddie,Hogan,Robert Edward
hoganed02,Mortimer,Hogan,Mortimer Edward
hogange01,George,Hogan,George Augustine
hoganha01,Harry,Hogan,Harry Sweet
hoganke01,Kenny,Hogan,Kenneth Timothy
hoganma01,Marty,Hogan,Martin F.
hogansh01,Shanty,Hogan,James Francis
hoganwi01,Willie,Hogan,William Henry
hoggbe01,Bert,Hogg,Wilbert George
hoggbi01,Bill,Hogg,William Johnston
hoggbr01,Brad,Hogg,Carter Bradley
hogrige01,George,Hogriever,George C.
hogsech01,Chief,Hogsett,Elon Chester
hoguebo01,Bobby,Hogue,Robert Clinton
hogueca01,Cal,Hogue,Calvin Grey
hohmabi01,Bill,Hohman,William Henry
hohnhed01,Eddie,Hohnhorst,Edward Hicks
hoilech01,Chris,Hoiles,Christopher Allen
holadbr01,Bryan,Holaday,John Bryan
holbeaa01,Aaron,Holbert,Aaron Keith
holbebi01,Bill,Holbert,William Henry
holbera01,Ray,Holbert,Ray Arthur
holbowa01,Wally,Holborow,Walter Albert
holbrsa01,Sammy,Holbrook,James Marbury
holcoke01,Ken,Holcombe,Kenneth Edward
holdebi01,Bill,Holden,William Paul
holdejo01,Joe,Holden,Joseph Francis
holdejo02,Jonathan,Holder,Jonathan Blake
holdrda01,David,Holdridge,David Allen
holdsfr01,Fred,Holdsworth,Frederick William
holdsji01,Jim,Holdsworth,James
holdzjo01,John,Holdzkom,John Stephen
holkewa01,Walter,Holke,Walter Henry
hollaal01,Al,Holland,Alfred Willis
hollabi01,Bill,Hollahan,William James
hollabi02,Bill,Holland,William David
hollade01,Derek,Holland,Derek Lane
holladu01,Dutch,Holland,Robert Clyde
hollagr01,Greg,Holland,Gregory Scott
hollama01,Mario,Hollands,Mario Eduardo Lemus
hollamu01,Mul,Holland,Howard Arthur
hollato01,Todd,Hollandsworth,Todd Mathew
hollawi01,Will,Holland,Willard A.
holleed01,Ed,Holley,Edward Edgar
hollega01,Gary,Holle,Gary Charles
hollial01,Al,Hollingsworth,Albert Wayne
hollibo01,Bonnie,Hollingsworth,John Burnette
hollibu01,Bug,Holliday,James Wear
hollica01,Carl,Holling,Carl Theodore
hollida01,Dave,Hollins,David Michael
hollida02,Damon,Hollins,Damon Jamall
holliho01,Holly,Hollingshead,John Samuel
hollije01,Jessie,Hollins,Jessie Edward
hollijo01,John,Hollison,John Henry
hollima01,Matt,Holliday,Matthew Thomas
hollimi01,Michael,Hollimon,Michael Travis
hollmst01,Stan,Hollmig,Stanley Ernest
hollobo01,Bobo,Holloman,Alva Lee
